t,S,Sym,Power,Elite
3.293293293293293544e+01,8.568373668740288940e-01,3.788288328009813827e-02,6.651150223213880830e-02,1.504361218202690198e+00
3.298298298298298192e+01,8.616496339597232712e-01,3.791550921278991071e-02,6.623809691276769107e-02,1.505295145572884019e+00
3.303303303303303551e+01,8.664889282449765862e-01,3.794816324396289853e-02,6.596581546620279568e-02,1.506229652737559599e+00
3.308308308308308199e+01,8.713554015230080552e-01,3.798084539781639013e-02,6.569465327259957355e-02,1.507164740056660790e+00
3.313313313313313557e+01,8.762492064395575042e-01,3.801355569857053224e-02,6.542460573110391031e-02,1.508100407890355710e+00
3.318318318318318205e+01,8.811704964976666554e-01,3.804629417046630907e-02,6.515566825977438248e-02,1.509036656599034742e+00
3.323323323323323564e+01,8.861194260625037122e-01,3.807906083776561174e-02,6.488783629550406995e-02,1.509973486543313426e+00
3.328328328328328212e+01,8.910961503661960492e-01,3.811185572475119659e-02,6.462110529394356206e-02,1.510910898084030229e+00
3.333333333333333570e+01,8.961008255127057565e-01,3.814467885572675465e-02,6.435547072942351954e-02,1.511848891582247667e+00
3.338338338338338218e+01,9.011336084827209492e-01,3.817753025501689074e-02,6.409092809487823561e-02,1.512787467399253183e+00
3.343343343343343577e+01,9.061946571385862681e-01,3.821040994696718596e-02,6.382747290176871147e-02,1.513726625896557820e+00
3.348348348348348225e+01,9.112841302292469248e-01,3.824331795594414912e-02,6.356510068000695290e-02,1.514666367435896888e+00
3.353353353353353583e+01,9.164021873952353792e-01,3.827625430633532083e-02,6.330380697787975353e-02,1.515606692379231069e+00
3.358358358358358231e+01,9.215489891736712291e-01,3.830921902254919020e-02,6.304358736197353263e-02,1.516547601088745090e+00
3.363363363363363590e+01,9.267246970033050646e-01,3.834221212901531978e-02,6.278443741709868742e-02,1.517489093926848609e+00
3.368368368368368237e+01,9.319294732295754224e-01,3.837523365018428306e-02,6.252635274621506922e-02,1.518431171256176659e+00
3.373373373373373596e+01,9.371634811097055984e-01,3.840828361052771311e-02,6.226932897035706432e-02,1.519373833439588761e+00
3.378378378378378244e+01,9.424268848178193325e-01,3.844136203453832334e-02,6.201336172855962531e-02,1.520317080840170476e+00
3.383383383383383602e+01,9.477198494500980175e-01,3.847446894672993528e-02,6.175844667778392083e-02,1.521260913821232297e+00
3.388388388388388250e+01,9.530425410299510069e-01,3.850760437163745081e-02,6.150457949284394293e-02,1.522205332746310091e+00
3.393393393393393609e+01,9.583951265132306663e-01,3.854076833381692158e-02,6.125175586633285069e-02,1.523150337979165991e+00
3.398398398398398257e+01,9.637777737934616340e-01,3.857396085784554896e-02,6.099997150855025058e-02,1.524095929883787282e+00
3.403403403403403615e+01,9.691906517071153804e-01,3.860718196832170490e-02,6.074922214742897730e-02,1.525042108824387732e+00
3.408408408408408263e+01,9.746339300388990878e-01,3.864043168986491805e-02,6.049950352846295010e-02,1.525988875165407155e+00
3.413413413413413622e+01,9.801077795270853876e-01,3.867371004711596394e-02,6.025081141463483475e-02,1.526936229271511625e+00
3.418418418418418980e+01,9.856123718688657442e-01,3.870701706473680948e-02,6.000314158634417055e-02,1.527884171507593036e+00
3.423423423423423628e+01,9.911478797257369244e-01,3.874035276741065459e-02,5.975648984133579561e-02,1.528832702238770436e+00
3.428428428428428987e+01,9.967144767289175533e-01,3.877371717984198773e-02,5.951085199462853581e-02,1.529781821830389799e+00
3.433433433433433635e+01,1.002312337484792426e+00,3.880711032675655120e-02,5.926622387844420609e-02,1.530731530648022698e+00
3.438438438438438993e+01,1.007941637580392236e+00,3.884053223290138274e-02,5.902260134213681286e-02,1.531681829057469413e+00
3.443443443443443641e+01,1.013602553588896615e+00,3.887398292304484332e-02,5.877998025212236716e-02,1.532632717424755375e+00
3.448448448448449000e+01,1.019295263075178815e+00,3.890746242197661020e-02,5.853835649180840622e-02,1.533584196116135168e+00
3.453453453453453648e+01,1.025019944601369026e+00,3.894097075450773243e-02,5.829772596152444503e-02,1.534536265498088969e+00
3.458458458458459006e+01,1.030776777732461236e+00,3.897450794547061004e-02,5.805808457845219872e-02,1.535488925937325666e+00
3.463463463463463654e+01,1.036565943041939386e+00,3.900807401971902871e-02,5.781942827655655454e-02,1.536442177800781517e+00
3.468468468468469013e+01,1.042387622117448176e+00,3.904166900212819452e-02,5.758175300651627998e-02,1.537396021455620598e+00
3.473473473473473661e+01,1.048241997566481620e+00,3.907529291759470613e-02,5.734505473565559147e-02,1.538350457269234361e+00
3.478478478478479019e+01,1.054129253022119572e+00,3.910894579103664503e-02,5.710932944787548010e-02,1.539305485609243407e+00
3.483483483483483667e+01,1.060049573148776902e+00,3.914262764739352696e-02,5.687457314358589089e-02,1.540261106843495487e+00
3.488488488488489025e+01,1.066003143648006413e+00,3.917633851162634351e-02,5.664078183963749263e-02,1.541217321340067725e+00
3.493493493493493673e+01,1.071990151264316626e+00,3.921007840871759687e-02,5.640795156925439147e-02,1.542174129467264621e+00
3.498498498498499032e+01,1.078010783791033544e+00,3.924384736367130672e-02,5.617607838196660847e-02,1.543131531593620265e+00
3.503503503503503680e+01,1.084065230076186159e+00,3.927764540151301026e-02,5.594515834354329975e-02,1.544089528087897234e+00
3.508508508508509038e+01,1.090153680028436600e+00,3.931147254728980384e-02,5.571518753592569900e-02,1.545048119319087032e+00
3.513513513513513686e+01,1.096276324623030929e+00,3.934532882607036375e-02,5.548616205716092042e-02,1.546007305656410091e+00
3.518518518518519045e+01,1.102433355907795232e+00,3.937921426294495320e-02,5.525807802133549801e-02,1.546967087469316215e+00
3.523523523523523693e+01,1.108624967009151918e+00,3.941312888302543616e-02,5.503093155850976442e-02,1.547927465127484359e+00
3.528528528528529051e+01,1.114851352138185980e+00,3.944707271144531208e-02,5.480471881465183437e-02,1.548888439000823736e+00
3.533533533533533699e+01,1.121112706596729680e+00,3.948104577335971588e-02,5.457943595157248307e-02,1.549850009459471822e+00
3.538538538538539058e+01,1.127409226783494534e+00,3.951504809394548040e-02,5.435507914685991371e-02,1.550812176873797243e+00
3.543543543543543706e+01,1.133741110200224611e+00,3.954907969840106008e-02,5.413164459381492738e-02,1.551774941614397552e+00
3.548548548548549064e+01,1.140108555457900685e+00,3.958314061194666972e-02,5.390912850138625256e-02,1.552738304052101448e+00
3.553553553553553712e+01,1.146511762282961033e+00,3.961723085982420817e-02,5.368752709410638119e-02,1.553702264557966561e+00
3.558558558558559071e+01,1.152950931523571976e+00,3.965135046729733465e-02,5.346683661202736304e-02,1.554666823503281892e+00
3.563563563563563719e+01,1.159426265155925062e+00,3.968549945965144793e-02,5.324705331065712061e-02,1.555631981259566476e+00
3.568568568568569077e+01,1.165937966290575556e+00,3.971967786219374880e-02,5.302817346089575695e-02,1.556597738198570280e+00
3.573573573573573725e+01,1.172486239178807788e+00,3.975388570025320534e-02,5.281019334897255058e-02,1.557564094692273304e+00
3.578578578578579084e+01,1.179071289219048690e+00,3.978812299918062234e-02,5.259310927638262412e-02,1.558531051112887811e+00
3.583583583583583732e+01,1.185693322963304652e+00,3.982238978434862048e-02,5.237691755982445962e-02,1.559498607832855877e+00
3.588588588588589090e+01,1.192352548123644995e+00,3.985668608115167100e-02,5.216161453113717095e-02,1.560466765224851393e+00
3.593593593593593738e+01,1.199049173578712324e+00,3.989101191500614429e-02,5.194719653723856717e-02,1.561435523661779401e+00
3.598598598598599096e+01,1.205783409380280169e+00,3.992536731135026135e-02,5.173365994006281360e-02,1.562404883516776977e+00
3.603603603603603744e+01,1.212555466759835499e+00,3.995975229564417697e-02,5.152100111649900172e-02,1.563374845163211901e+00
3.608608608608609103e+01,1.219365558135212080e+00,3.999416689336997288e-02,5.130921645832943467e-02,1.564345408974684659e+00
3.613613613613613751e+01,1.226213897117242935e+00,4.002861113003166466e-02,5.109830237216867604e-02,1.565316575325027104e+00
3.618618618618619109e+01,1.233100698516470750e+00,4.006308503115522945e-02,5.088825527940230020e-02,1.566288344588303350e+00
3.623623623623623757e+01,1.240026178349879382e+00,4.009758862228864074e-02,5.067907161612638517e-02,1.567260717138809767e+00
3.628628628628629116e+01,1.246990553847673988e+00,4.013212192900187519e-02,5.047074783308686668e-02,1.568233693351074987e+00
3.633633633633633764e+01,1.253994043460089358e+00,4.016668497688691969e-02,5.026328039561955147e-02,1.569207273599860342e+00
3.638638638638639122e+01,1.261036866864248207e+00,4.020127779155781983e-02,5.005666578358986679e-02,1.570181458260159646e+00
3.643643643643643770e+01,1.268119244971046999e+00,4.023590039865065915e-02,4.985090049133336643e-02,1.571156247707199416e+00
3.648648648648649129e+01,1.275241399932088626e+00,4.027055282382361462e-02,4.964598102759606307e-02,1.572131642316439759e+00
3.653653653653653777e+01,1.282403555146646390e+00,4.030523509275695665e-02,4.944190391547540614e-02,1.573107642463572819e+00
3.658658658658659135e+01,1.289605935268676618e+00,4.033994723115306991e-02,4.923866569236103746e-02,1.574084248524524776e+00
3.663663663663663783e+01,1.296848766213861026e+00,4.037468926473647413e-02,4.903626290987624786e-02,1.575061460875454955e+00
3.668668668668669142e+01,1.304132275166695276e+00,4.040946121925384493e-02,4.883469213381936430e-02,1.576039279892756495e+00
3.673673673673673790e+01,1.311456690587613050e+00,4.044426312047404160e-02,4.863394994410553257e-02,1.577017705953055238e+00
3.678678678678679148e+01,1.318822242220156982e+00,4.047909499418811397e-02,4.843403293470856241e-02,1.577996739433211948e+00
3.683683683683683796e+01,1.326229161098175569e+00,4.051395686620929554e-02,4.823493771360339716e-02,1.578976380710320981e+00
3.688688688688689155e+01,1.333677679553081363e+00,4.054884876237310060e-02,4.803666090270825723e-02,1.579956630161710729e+00
3.693693693693693803e+01,1.341168031221129597e+00,4.058377070853724095e-02,4.783919913782753303e-02,1.580937488164943616e+00
3.698698698698699161e+01,1.348700451050752536e+00,4.061872273058174387e-02,4.764254906859457378e-02,1.581918955097816770e+00
3.703703703703703809e+01,1.356275175309922032e+00,4.065370485440888970e-02,4.744670735841503839e-02,1.582901031338361797e+00
3.708708708708709167e+01,1.363892441593570481e+00,4.068871710594330199e-02,4.725167068440998958e-02,1.583883717264845226e+00
3.713713713713713815e+01,1.371552488831033090e+00,4.072375951113188508e-02,4.705743573735977903e-02,1.584867013255767620e+00
3.718718718718719174e+01,1.379255557293550982e+00,4.075883209594393514e-02,4.686399922164771054e-02,1.585850919689865579e+00
3.723723723723723822e+01,1.387001888601799404e+00,4.079393488637109155e-02,4.667135785520432761e-02,1.586835436946109956e+00
3.728728728728729180e+01,1.394791725733475873e+00,4.082906790842737860e-02,4.647950836945145825e-02,1.587820565403707418e+00
3.733733733733733828e+01,1.402625313030912535e+00,4.086423118814922623e-02,4.628844750924702989e-02,1.588806305442099776e+00
3.738738738738739187e+01,1.410502896208749135e+00,4.089942475159549784e-02,4.609817203282957909e-02,1.589792657440964874e+00
3.743743743743743835e+01,1.418424722361629975e+00,4.093464862484748334e-02,4.590867871176353143e-02,1.590779621780215036e+00
3.748748748748749193e+01,1.426391039971965702e+00,4.096990283400894078e-02,4.571996433088414136e-02,1.591767198840000175e+00
3.753753753753753841e+01,1.434402098917718194e+00,4.100518740520611716e-02,4.553202568824316759e-02,1.592755389000704680e+00
3.758758758758759200e+01,1.442458150480246948e+00,4.104050236458775536e-02,4.534485959505433345e-02,1.593744192642950308e+00
3.763763763763763848e+01,1.450559447352179010e+00,4.107584773832510805e-02,4.515846287563949485e-02,1.594733610147593739e+00
3.768768768768769206e+01,1.458706243645350176e+00,4.111122355261199318e-02,4.497283236737444762e-02,1.595723641895729683e+00
3.773773773773773854e+01,1.466898794898762182e+00,4.114662983366475235e-02,4.478796492063551876e-02,1.596714288268687998e+00
3.778778778778779213e+01,1.475137358086607398e+00,4.118206660772233407e-02,4.460385739874598438e-02,1.597705549648036349e+00
3.783783783783783861e+01,1.483422191626322384e+00,4.121753390104627296e-02,4.442050667792293156e-02,1.598697426415578660e+00
3.788788788788789219e+01,1.491753555386702068e+00,4.125303173992071748e-02,4.423790964722411345e-02,1.599689918953356216e+00
3.793793793793793867e+01,1.500131710696039899e+00,4.128856015065247159e-02,4.405606320849542873e-02,1.600683027643647227e+00
3.798798798798799226e+01,1.508556920350335728e+00,4.132411915957097392e-02,4.387496427631805418e-02,1.601676752868967268e+00
3.803803803803803874e+01,1.517029448621530774e+00,4.135970879302834635e-02,4.369460977795632667e-02,1.602671095012069502e+00
3.808808808808809232e+01,1.525549561265803655e+00,4.139532907739940787e-02,4.351499665330542388e-02,1.603666054455944678e+00
3.813813813813813880e+01,1.534117525531898618e+00,4.143098003908168847e-02,4.333612185483965568e-02,1.604661631583821357e+00
3.818818818818819238e+01,1.542733610169516600e+00,4.146666170449545691e-02,4.315798234756051954e-02,1.605657826779165909e+00
3.823823823823823886e+01,1.551398085437738050e+00,4.150237410008373456e-02,4.298057510894540134e-02,1.606654640425682512e+00
3.828828828828829245e+01,1.560111223113507251e+00,4.153811725231232321e-02,4.280389712889612341e-02,1.607652072907314489e+00
3.833833833833833893e+01,1.568873296500145953e+00,4.157389118766979114e-02,4.262794540968809637e-02,1.608650124608242082e+00
3.838838838838839251e+01,1.577684580435941619e+00,4.160969593266757027e-02,4.245271696591917249e-02,1.609648795912885566e+00
3.843843843843843899e+01,1.586545351302750984e+00,4.164553151383985907e-02,4.227820882445925549e-02,1.610648087205902801e+00
3.848848848848849258e+01,1.595455887034685549e+00,4.168139795774376127e-02,4.210441802439961884e-02,1.611647998872190790e+00
3.853853853853853906e+01,1.604416467126815515e+00,4.171729529095923039e-02,4.193134161700293183e-02,1.612648531296885235e+00
3.858858858858859264e+01,1.613427372643948310e+00,4.175322354008912523e-02,4.175897666565295263e-02,1.613649684865361644e+00
3.863863863863863912e+01,1.622488886229434435e+00,4.178918273175918213e-02,4.158732024580492903e-02,1.614651459963234004e+00
3.868868868868869271e+01,1.631601292114043700e+00,4.182517289261811211e-02,4.141636944493577027e-02,1.615653856976356328e+00
3.873873873873873919e+01,1.640764876124867655e+00,4.186119404933753840e-02,4.124612136249489192e-02,1.616656876290821332e+00
3.878878878878879277e+01,1.649979925694299965e+00,4.189724622861210057e-02,4.107657310985469989e-02,1.617660518292962424e+00
3.883883883883883925e+01,1.659246729869038983e+00,4.193332945715937121e-02,4.090772181026182397e-02,1.618664783369351712e+00
3.888888888888889284e+01,1.668565579319162717e+00,4.196944376171997393e-02,4.073956459878817077e-02,1.619669671906802888e+00
3.893893893893893932e+01,1.677936766347241981e+00,4.200558916905755558e-02,4.057209862228239317e-02,1.620675184292367899e+00
3.898898898898899290e+01,1.687360584897513061e+00,4.204176570595880014e-02,4.040532103932136659e-02,1.621681320913340496e+00
3.903903903903903938e+01,1.696837330565089896e+00,4.207797339923347035e-02,4.023922902016217190e-02,1.622688082157254019e+00
3.908908908908909297e+01,1.706367300605247550e+00,4.211421227571442161e-02,4.007381974669383534e-02,1.623695468411882947e+00
3.913913913913913944e+01,1.715950793942734753e+00,4.215048236225760886e-02,3.990909041238975552e-02,1.624703480065241790e+00
3.918918918918919303e+01,1.725588111181159956e+00,4.218678368574212828e-02,3.974503822225985972e-02,1.625712117505586862e+00
3.923923923923923951e+01,1.735279554612408459e+00,4.222311627307020337e-02,3.958166039280343329e-02,1.626721381121414511e+00
3.928928928928929309e+01,1.745025428226140374e+00,4.225948015116725437e-02,3.941895415196160907e-02,1.627731271301463112e+00
3.933933933933933957e+01,1.754826037719309673e+00,4.229587534698187046e-02,3.925691673907057838e-02,1.628741788434711957e+00
3.938938938938939316e+01,1.764681690505766065e+00,4.233230188748585837e-02,3.909554540481455925e-02,1.629752932910381924e+00
3.943943943943943964e+01,1.774592695725885516e+00,4.236875979967424932e-02,3.893483741117934743e-02,1.630764705117935254e+00
3.948948948948949322e+01,1.784559364256278702e+00,4.240524911056533369e-02,3.877479003140565234e-02,1.631777105447076659e+00
3.953953953953953970e+01,1.794582008719532995e+00,4.244176984720066104e-02,3.861540054994298116e-02,1.632790134287751771e+00
3.958958958958959329e+01,1.804660943494027059e+00,4.247832203664507478e-02,3.845666626240345359e-02,1.633803792030149582e+00
3.963963963963963977e+01,1.814796484723778747e+00,4.251490570598671220e-02,3.829858447551607453e-02,1.634818079064700003e+00
3.968968968968969335e+01,1.824988950328377824e+00,4.255152088233707386e-02,3.814115250708084021e-02,1.635832995782076082e+00
3.973973973973973983e+01,1.835238660012945555e+00,4.258816759283096803e-02,3.798436768592337170e-02,1.636848542573193344e+00
3.978978978978979342e+01,1.845545935278171124e+00,4.262484586462660097e-02,3.782822735184949992e-02,1.637864719829210225e+00
3.983983983983983990e+01,1.855911099430386013e+00,4.266155572490556297e-02,3.767272885560026680e-02,1.638881527941526972e+00
3.988988988988989348e+01,1.866334477591718111e+00,4.269829720087284924e-02,3.751786955880678093e-02,1.639898967301788080e+00
3.993993993993993996e+01,1.876816396710279111e+00,4.273507031975688764e-02,3.736364683394562125e-02,1.640917038301880293e+00
3.998998998998999355e+01,1.887357185570425422e+00,4.277187510880955251e-02,3.721005806429415058e-02,1.641935741333934606e+00
4.004004004004004003e+01,1.897957174803066804e+00,4.280871159530619252e-02,3.705710064388620384e-02,1.642955076790324043e+00
4.009009009009009361e+01,1.908616696896044074e+00,4.284557980654564446e-02,3.690477197746774851e-02,1.643975045063666540e+00
4.014014014014014009e+01,1.919336086204549430e+00,4.288247976985024718e-02,3.675306948045298922e-02,1.644995646546822732e+00
4.019019019019019368e+01,1.930115678961622727e+00,4.291941151256589704e-02,3.660199057888043062e-02,1.646016881632898388e+00
4.024024024024024015e+01,1.940955813288689935e+00,4.295637506206202022e-02,3.645153270936923873e-02,1.647038750715241973e+00
4.029029029029029374e+01,1.951856829206177535e+00,4.299337044573161432e-02,3.630169331907566466e-02,1.648061254187447089e+00
4.034034034034034022e+01,1.962819068644166443e+00,4.303039769099125528e-02,3.615246986564991938e-02,1.649084392443350922e+00
4.039039039039039380e+01,1.973842875453132084e+00,4.306745682528118763e-02,3.600385981719281953e-02,1.650108165877036459e+00
4.044044044044044028e+01,1.984928595414714891e+00,4.310454787606520649e-02,3.585586065221296748e-02,1.651132574882829607e+00
4.049049049049049387e+01,1.996076576252579837e+00,4.314167087083083801e-02,3.570846985958388287e-02,1.652157619855302517e+00
4.054054054054054035e+01,2.007287167643309278e+00,4.317882583708922833e-02,3.556168493850154350e-02,1.653183301189271370e+00
4.059059059059059393e+01,2.018560721227385280e+00,4.321601280237522685e-02,3.541550339844171807e-02,1.654209619279797927e+00
4.064064064064064041e+01,2.029897590620210579e+00,4.325323179424742093e-02,3.526992275911795122e-02,1.655236574522189308e+00
4.069069069069069400e+01,2.041298131423204154e+00,4.329048284028810811e-02,3.512494055043926394e-02,1.656264167311997548e+00
4.074074074074074048e+01,2.052762701234949638e+00,4.332776596810335168e-02,3.498055431246848562e-02,1.657292398045020487e+00
4.079079079079079406e+01,2.064291659662421896e+00,4.336508120532298061e-02,3.483676159538025285e-02,1.658321267117302211e+00
4.084084084084084054e+01,2.075885368332256675e+00,4.340242857960062428e-02,3.469355995941964671e-02,1.659350774925131500e+00
4.089089089089089413e+01,2.087544190902104191e+00,4.343980811861374025e-02,3.455094697486064959e-02,1.660380921865044268e+00
4.094094094094094061e+01,2.099268493072020902e+00,4.347721985006359341e-02,3.440892022196510164e-02,1.661411708333822235e+00
4.099099099099099419e+01,2.111058642595958101e+00,4.351466380167536008e-02,3.426747729094142131e-02,1.662443134728493144e+00
4.104104104104104067e+01,2.122915009293283362e+00,4.355214000119801698e-02,3.412661578190388095e-02,1.663475201446331431e+00
4.109109109109109426e+01,2.134837965060388143e+00,4.358964847640450779e-02,3.398633330483183390e-02,1.664507908884858445e+00
4.114114114114114074e+01,2.146827883882347354e+00,4.362718925509165985e-02,3.384662747952918438e-02,1.665541257441841783e+00
4.119119119119119432e+01,2.158885141844658850e+00,4.366476236508024661e-02,3.370749593558391988e-02,1.666575247515296843e+00
4.124124124124124080e+01,2.171010117145028673e+00,4.370236783421500848e-02,3.356893631232801822e-02,1.667609879503484827e+00
4.129129129129129439e+01,2.183203190105243774e+00,4.374000569036466668e-02,3.343094625879729914e-02,1.668645153804915626e+00
4.134134134134134086e+01,2.195464743183092704e+00,4.377767596142191631e-02,3.329352343369160194e-02,1.669681070818344937e+00
4.139139139139139445e+01,2.207795160984373783e+00,4.381537867530351654e-02,3.315666550533494933e-02,1.670717630942777809e+00
4.144144144144144093e+01,2.220194830274945019e+00,4.385311385995025596e-02,3.302037015163616224e-02,1.671754834577465321e+00
4.149149149149149451e+01,2.232664139992866392e+00,4.389088154332695946e-02,3.288463506004927345e-02,1.672792682121907681e+00
4.154154154154154099e+01,2.245203481260594991e+00,4.392868175342257847e-02,3.274945792753444079e-02,1.673831173975852238e+00
4.159159159159159458e+01,2.257813247397256529e+00,4.396651451825013546e-02,3.261483646051872159e-02,1.674870310539295026e+00
4.164164164164164106e+01,2.270493833930973260e+00,4.400437986584677941e-02,3.248076837485736057e-02,1.675910092212480329e+00
4.169169169169169464e+01,2.283245638611286932e+00,4.404227782427384830e-02,3.234725139579480713e-02,1.676950519395900674e+00
4.174174174174174112e+01,2.296069061421615487e+00,4.408020842161679276e-02,3.221428325792630165e-02,1.677991592490297279e+00
4.179179179179179471e+01,2.308964504591819455e+00,4.411817168598528710e-02,3.208186170515928831e-02,1.679033311896660496e+00
4.184184184184184119e+01,2.321932372610797213e+00,4.415616764551319462e-02,3.194998449067532748e-02,1.680075678016229146e+00
4.189189189189189477e+01,2.334973072239192593e+00,4.419419632835862310e-02,3.181864937689173056e-02,1.681118691250491404e+00
4.194194194194194125e+01,2.348087012522138028e+00,4.423225776270392484e-02,3.168785413542381940e-02,1.682162352001184580e+00
4.199199199199199484e+01,2.361274604802099386e+00,4.427035197675571743e-02,3.155759654704693579e-02,1.683206660670295784e+00
4.204204204204204132e+01,2.374536262731759884e+00,4.430847899874492540e-02,3.142787440165897145e-02,1.684251617660060818e+00
4.209209209209209490e+01,2.387872402287016804e+00,4.434663885692677332e-02,3.129868549824266211e-02,1.685297223372966391e+00
4.214214214214214138e+01,2.401283441780008854e+00,4.438483157958082043e-02,3.117002764482844010e-02,1.686343478211747682e+00
4.219219219219219497e+01,2.414769801872257649e+00,4.442305719501100231e-02,3.104189865845705110e-02,1.687390382579391446e+00
4.224224224224224145e+01,2.428331905587838069e+00,4.446131573154559619e-02,3.091429636514274326e-02,1.688437936879132906e+00
4.229229229229229503e+01,2.441970178326672514e+00,4.449960721753729725e-02,3.078721859983613723e-02,1.689486141514459083e+00
4.234234234234234151e+01,2.455685047877857130e+00,4.453793168136321867e-02,3.066066320638766857e-02,1.690534996889107022e+00
4.239239239239239510e+01,2.469476944433085741e+00,4.457628915142491238e-02,3.053462803751093302e-02,1.691584503407063789e+00
4.244244244244244157e+01,2.483346300600143941e+00,4.461467965614838993e-02,3.040911095474627124e-02,1.692634661472568247e+00
4.249249249249249516e+01,2.497293551416481794e+00,4.465310322398413634e-02,3.028410982842442631e-02,1.693685471490109729e+00
4.254254254254254164e+01,2.511319134362848260e+00,4.469155988340715174e-02,3.015962253763054823e-02,1.694736933864428252e+00
4.259259259259259522e+01,2.525423489377030428e+00,4.473004966291696527e-02,3.003564697016803883e-02,1.695789049000516080e+00
4.264264264264264170e+01,2.539607058867634048e+00,4.476857259103760728e-02,2.991218102252284419e-02,1.696841817303615940e+00
4.269269269269269529e+01,2.553870287727981303e+00,4.480712869631773426e-02,2.978922259982766385e-02,1.697895239179223026e+00
4.274274274274274887e+01,2.568213623350043662e+00,4.484571800733055252e-02,2.966676961582653121e-02,1.698949315033083218e+00
4.279279279279279535e+01,2.582637515638491532e+00,4.488434055267387368e-02,2.954481999283929683e-02,1.700004045271195308e+00
4.284284284284284894e+01,2.597142417024802974e+00,4.492299636097015630e-02,2.942337166172639268e-02,1.701059430299809661e+00
4.289289289289289542e+01,2.611728782481447464e+00,4.496168546086651979e-02,2.930242256185383240e-02,1.702115470525428664e+00
4.294294294294294900e+01,2.626397069536168694e+00,4.500040788103473050e-02,2.918197064105809355e-02,1.703172166354807615e+00
4.299299299299299548e+01,2.641147738286322433e+00,4.503916365017124335e-02,2.906201385561141964e-02,1.704229518194953830e+00
4.304304304304304907e+01,2.655981251413323196e+00,4.507795279699725044e-02,2.894255017018705287e-02,1.705287526453127533e+00
4.309309309309309555e+01,2.670898074197141092e+00,4.511677535025867408e-02,2.882357755782482059e-02,1.706346191536841639e+00
4.314314314314314913e+01,2.685898674530911023e+00,4.515563133872618068e-02,2.870509399989658317e-02,1.707405513853862189e+00
4.319319319319319561e+01,2.700983522935597403e+00,4.519452079119522930e-02,2.858709748607213968e-02,1.708465493812208136e+00
4.324324324324324920e+01,2.716153092574764560e+00,4.523344373648607170e-02,2.846958601428497410e-02,1.709526131820152450e+00
4.329329329329329568e+01,2.731407859269399996e+00,4.527240020344378002e-02,2.835255759069845588e-02,1.710587428286220346e+00
4.334334334334334926e+01,2.746748301512865531e+00,4.531139022093827462e-02,2.823601022967181517e-02,1.711649383619192388e+00
4.339339339339339574e+01,2.762174900485877327e+00,4.535041381786432402e-02,2.811994195372662791e-02,1.712711998228100496e+00
4.344344344344344933e+01,2.777688140071627121e+00,4.538947102314160043e-02,2.800435079351310669e-02,1.713775272522233051e+00
4.349349349349349581e+01,2.793288506870931442e+00,4.542856186571466587e-02,2.788923478777686690e-02,1.714839206911130676e+00
4.354354354354354939e+01,2.808976490217522937e+00,4.546768637455303463e-02,2.777459198332546050e-02,1.715903801804589346e+00
4.359359359359359587e+01,2.824752582193378103e+00,4.550684457865113858e-02,2.766042043499536418e-02,1.716969057612659055e+00
4.364364364364364945e+01,2.840617277644161387e+00,4.554603650702841039e-02,2.754671820561893636e-02,1.718034974745644039e+00
4.369369369369369593e+01,2.856571074194745208e+00,4.558526218872925584e-02,2.743348336599154766e-02,1.719101553614103661e+00
4.374374374374374952e+01,2.872614472264823249e+00,4.562452165282311622e-02,2.732071399483882237e-02,1.720168794628852194e+00
4.379379379379379600e+01,2.888747975084596131e+00,4.566381492840441286e-02,2.720840817878409507e-02,1.721236698200958815e+00
4.384384384384384958e+01,2.904972088710569444e+00,4.570314204459271362e-02,2.709656401231590878e-02,1.722305264741747832e+00
4.389389389389389606e+01,2.921287322041413503e+00,4.574250303053257333e-02,2.698517959775570060e-02,1.723374494662799128e+00
4.394394394394394965e+01,2.937694186833943455e+00,4.578189791539372111e-02,2.687425304522555319e-02,1.724444388375947712e+00
4.399399399399399613e+01,2.954193197719147346e+00,4.582132672837094939e-02,2.676378247261624460e-02,1.725514946293284613e+00
4.404404404404404971e+01,2.970784872218354966e+00,4.586078949868423876e-02,2.665376600555516631e-02,1.726586168827156653e+00
4.409409409409409619e+01,2.987469730759449771e+00,4.590028625557871639e-02,2.654420177737464373e-02,1.727658056390166452e+00
4.414414414414414978e+01,3.004248296693206921e+00,4.593981702832469066e-02,2.643508792908016644e-02,1.728730609395173090e+00
4.419419419419419626e+01,3.021121096309696163e+00,4.597938184621767899e-02,2.632642260931896544e-02,1.729803828255291664e+00
4.424424424424424984e+01,3.038088658854805946e+00,4.601898073857844940e-02,2.621820397434845504e-02,1.730877713383893957e+00
4.429429429429429632e+01,3.055151516546827040e+00,4.605861373475299281e-02,2.611043018800508070e-02,1.731952265194607987e+00
4.434434434434434991e+01,3.072310204593164951e+00,4.609828086411260628e-02,2.600309942167305238e-02,1.733027484101319127e+00
4.439439439439439639e+01,3.089565261207103397e+00,4.613798215605383751e-02,2.589620985425345606e-02,1.734103370518169207e+00
4.444444444444444997e+01,3.106917227624716560e+00,4.617771763999861667e-02,2.578975967213318482e-02,1.735179924859557632e+00
4.449449449449449645e+01,3.124366648121815526e+00,4.621748734539413844e-02,2.568374706915432445e-02,1.736257147540140489e+00
4.454454454454455004e+01,3.141914070031047501e+00,4.625729130171300080e-02,2.557817024658336907e-02,1.737335038974831880e+00
