timestamp,X,Y,Z
1788345344395,0.239282,6.290731,7.755138
1788345344403,0.217747,6.285945,7.733603
1788345344412,0.256032,6.281159,7.750352
1788345344420,0.234497,6.281159,7.738389
1788345344429,0.232104,6.290731,7.719246
1788345344437,0.205783,6.290731,7.683353
1788345344445,0.239282,6.305088,7.714460
1788345344454,0.232104,6.283552,7.735996
1788345344462,0.229711,6.290731,7.752745
1788345344471,0.256032,6.271588,7.755138
1788345344479,0.234497,6.293124,7.726424
1788345344487,0.234497,6.259624,7.680961
1788345344496,0.258425,6.285945,7.743174
1788345344504,0.251246,6.285945,7.719246
1788345344513,0.270389,6.276374,7.781459
1788345344521,0.275175,6.302695,7.783852
1788345344529,0.270389,6.271588,7.755138
1788345344538,0.267996,6.295516,7.745567
1788345344546,0.258425,6.281159,7.716853
1788345344555,0.251246,6.290731,7.750352
1788345344563,0.241675,6.278767,7.724031
1788345344571,0.239282,6.285945,7.747960
1788345344580,0.246461,6.269196,7.719246
1788345344588,0.236889,6.285945,7.738389
1788345344597,0.227318,6.276374,7.726424
1788345344605,0.222533,6.266802,7.712068
1788345344614,0.229711,6.285945,7.750352
1788345344622,0.234497,6.278767,7.716853
1788345344630,0.248854,6.288338,7.743174
1788345344639,0.256032,6.288338,7.743174
1788345344647,0.263211,6.288338,7.752745
1788345344656,0.277567,6.283552,7.769495
1788345344664,0.275175,6.283552,7.805387
1788345344672,0.251246,6.281159,7.750352
1788345344681,0.234497,6.293124,7.735996
1788345344689,0.208176,6.271588,7.690532
1788345344698,0.208176,6.276374,7.728817
1788345344706,0.205783,6.281159,7.695318
1788345344714,0.217747,6.281159,7.714460
1788345344723,0.227318,6.278767,7.738389
1788345344731,0.234497,6.259624,7.735996
1788345344740,0.224925,6.278767,7.759924
1788345344748,0.253639,6.266802,7.733603
1788345344756,0.253639,6.273981,7.769495
1788345344765,0.248854,6.276374,7.767102
1788345344773,0.263211,6.285945,7.793423
1788345344782,0.246461,6.266802,7.800602
1788345344790,0.232104,6.269196,7.752745
1788345344798,0.205783,6.276374,7.709674
1788345344807,0.229711,6.285945,7.697711
1788345344815,0.232104,6.276374,7.678568
1788345344824,0.258425,6.283552,7.683353
1788345344832,0.284746,6.288338,7.743174
1788345344841,0.272782,6.285945,7.755138
1788345344849,0.296710,6.271588,7.798209
1788345344857,0.284746,6.247660,7.814959
1788345344866,0.279960,6.269196,7.831708
1788345344874,0.270389,6.269196,7.807780
1788345344883,0.251246,6.264410,7.798209
1788345344891,0.227318,6.269196,7.779067
1788345344899,0.210568,6.278767,7.735996
1788345344908,0.196211,6.281159,7.721639
1788345344916,0.181855,6.295516,7.709674
1788345344925,0.172283,6.293124,7.664211
1788345344933,0.189033,6.307480,7.661818
1788345344941,0.193819,6.297909,7.647461
1788345344950,0.241675,6.285945,7.654640
1788345344958,0.246461,6.269196,7.764709
1788345344967,0.258425,6.285945,7.800602
1788345344975,0.256032,6.259624,7.798209
1788345344983,0.251246,6.285945,7.795816
1788345344992,0.244068,6.273981,7.759924
1788345345000,0.217747,6.288338,7.712068
1788345345009,0.179462,6.305088,7.666604
1788345345017,0.200997,6.297909,7.683353
1788345345025,0.165105,6.290731,7.688139
1788345345034,0.191426,6.269196,7.716853
1788345345042,0.208176,6.297909,7.779067
1788345345051,0.210568,6.250053,7.771888
1788345345059,0.224925,6.276374,7.771888
1788345345068,0.232104,6.273981,7.750352
1788345345076,0.236889,6.281159,7.731210
1788345345084,0.256032,6.288338,7.752745
1788345345093,0.260818,6.281159,7.747960
1788345345101,0.256032,6.288338,7.745567
1788345345110,0.260818,6.290731,7.721639
1788345345118,0.248854,6.290731,7.712068
1788345345126,0.229711,6.285945,7.709674
1788345345135,0.222533,6.281159,7.735996
1788345345143,0.236889,6.288338,7.759924
1788345345152,0.239282,6.278767,7.781459
1788345345160,0.191426,6.247660,7.570891
1788345345168,0.217747,6.321837,7.745567
1788345345177,0.205783,6.247660,7.645068
1788345345185,0.215354,6.307480,7.788638
1788345345194,0.241675,6.264410,7.733603
1788345345202,0.232104,6.295516,7.757531
1788345345210,0.217747,6.297909,7.678568
1788345345219,0.222533,6.297909,7.716853
1788345345227,0.212961,6.307480,7.726424
1788345345236,0.224925,6.252446,7.712068
1788345345244,0.224925,6.309873,7.791030
1788345345252,0.229711,6.266802,7.755138
1788345345261,0.251246,6.297909,7.805387
1788345345269,0.217747,6.283552,7.735996
1788345345278,0.212961,6.290731,7.714460
1788345345286,0.200997,6.295516,7.673782
1788345345295,0.217747,6.285945,7.709674
1788345345303,0.205783,6.288338,7.688139
1788345345311,0.239282,6.295516,7.728817
1788345345320,0.236889,6.293124,7.731210
1788345345328,0.234497,6.276374,7.719246
1788345345337,0.241675,6.297909,7.743174
1788345345345,0.241675,6.290731,7.724031
1788345345353,0.241675,6.290731,7.738389
1788345345362,0.220140,6.295516,7.721639
1788345345370,0.229711,6.290731,7.731210
1788345345379,0.241675,6.285945,7.733603
1788345345387,0.239282,6.281159,7.776674
1788345345395,0.244068,6.269196,7.762317
1788345345404,0.215354,6.285945,7.769495
1788345345412,0.229711,6.283552,7.724031
1788345345421,0.203390,6.293124,7.719246
1788345345429,0.200997,6.300302,7.685746
1788345345437,0.198604,6.283552,7.688139
1788345345446,0.184247,6.297909,7.664211
1788345345454,0.198604,6.283552,7.690532
1788345345463,0.208176,6.285945,7.716853
1788345345471,0.222533,6.283552,7.759924
1788345345479,0.234497,6.293124,7.755138
1788345345488,0.232104,6.297909,7.743174
1788345345496,0.215354,6.295516,7.709674
1788345345505,0.212961,6.293124,7.719246
1788345345513,0.229711,6.300302,7.752745
1788345345522,0.200997,6.281159,7.791030
1788345345530,0.234497,6.259624,7.769495
1788345345538,0.224925,6.285945,7.769495
1788345345547,0.251246,6.283552,7.707282
1788345345555,0.248854,6.302695,7.676175
1788345345564,0.258425,6.319445,7.680961
1788345345572,0.270389,6.305088,7.690532
1788345345580,0.270389,6.297909,7.721639
