timestamp,X,Y,Z
1788345270154,-0.020159,-0.027183,0.006414
1788345270170,-0.002749,-0.011301,0.004581
1788345270187,0.011606,-0.009163,0.003665
1788345270204,0.002138,-0.026573,0.004887
1788345270221,-0.010690,-0.028711,0.009774
1788345270238,-0.006109,-0.006414,0.011606
1788345270255,0.003360,0.005803,0.009774
1788345270271,-0.006109,-0.005498,0.004887
1788345270288,-0.015272,-0.012217,0.002443
1788345270305,-0.012217,0.002138,0.003360
1788345270322,-0.004276,0.013744,0.007941
1788345270339,-0.003665,-0.000000,0.011301
1788345270355,-0.011301,-0.014355,0.009774
1788345270372,-0.018631,-0.019242,0.002749
1788345270389,-0.011912,-0.007025,0.001527
1788345270406,0.001833,0.013439,-0.003665
1788345270423,0.013134,0.021380,-0.012523
1788345270439,0.009468,0.013744,-0.016799
1788345270456,-0.003054,-0.002443,-0.014355
1788345270473,-0.000611,-0.014661,-0.005803
1788345270490,-0.001527,-0.034819,0.001527
1788345270507,-0.010996,-0.026267,0.003054
1788345270524,-0.000611,0.000916,-0.001527
1788345270540,-0.000305,-0.001527,-0.007025
1788345270557,0.004887,-0.000305,-0.013134
1788345270574,0.003360,-0.000916,-0.015272
1788345270591,0.004276,0.000916,-0.014050
1788345270608,0.003360,0.000305,-0.007636
1788345270624,-0.013744,0.001222,-0.003054
1788345270641,-0.029016,0.000916,-0.002138
1788345270658,-0.023213,0.000916,0.000000
1788345270675,-0.001222,0.000916,0.001527
1788345270692,0.010690,-0.000611,0.001527
1788345270709,0.002443,-0.000000,0.000000
1788345270725,-0.010690,0.000611,-0.001222
1788345270742,-0.011912,0.000916,-0.003971
1788345270759,-0.015577,0.001527,-0.007941
1788345270776,-0.020159,0.001833,-0.010079
1788345270793,-0.011301,-0.000000,-0.012828
1788345270809,0.007330,0.000305,-0.003360
1788345270826,0.016493,-0.000611,-0.001527
1788345270843,0.010079,-0.000305,0.003360
1788345270860,0.000916,-0.000305,0.009468
1788345270877,-0.007025,0.000916,0.004276
1788345270893,-0.010996,0.000916,-0.008247
1788345270910,-0.008247,0.001222,-0.016188
1788345270927,-0.006414,-0.000000,-0.017104
1788345270944,-0.005192,0.000305,-0.008552
1788345270961,-0.009163,0.000916,0.001527
1788345270978,-0.008858,0.001527,0.006109
1788345270994,-0.013439,-0.000916,0.003054
1788345271011,-0.016493,0.000611,-0.006414
1788345271028,-0.009468,0.000611,-0.009774
1788345271045,-0.003971,0.000916,-0.006109
1788345271062,0.002443,0.001222,-0.002443
1788345271078,-0.000611,-0.000916,0.003054
1788345271095,-0.011301,0.000305,0.003360
1788345271112,-0.019548,-0.000305,0.000916
1788345271129,-0.014661,0.000611,-0.003971
1788345271146,-0.006414,0.000916,-0.010079
1788345271163,0.000305,0.000916,-0.009163
1788345271179,0.003054,0.000305,-0.002138
1788345271196,0.006720,-0.001527,0.009468
1788345271213,0.008858,-0.000916,0.012523
1788345271289,-0.002291,0.000305,-0.001680
1788345271390,-0.009010,0.000611,0.001833
1788345271491,-0.004123,0.000458,0.004276
1788345271592,-0.001069,0.000458,0.004581
1788345271693,0.004429,-0.000305,0.001985
1788345271793,0.001985,0.000611,0.001374
1788345271894,0.031460,0.011912,0.003665
1788345271995,-0.004429,-0.001527,0.001985
1788345272096,-0.000153,-0.004123,0.002291
1788345272197,-0.005040,0.003971,-0.002291
1788345272298,-0.013744,-0.009163,0.001374
1788345272399,0.003971,-0.000153,-0.004429
1788345272500,-0.002749,0.000305,0.002138
1788345272601,-0.003054,0.000153,0.000611
1788345272701,0.001374,-0.000153,0.000000
1788345272802,0.008399,0.001222,-0.003512
1788345272903,-0.011148,-0.000458,-0.000000
1788345273004,0.008552,-0.000305,0.000916
1788345273105,-0.014355,0.001222,-0.007178
1788345273206,-0.002902,0.000153,-0.001680
1788345273307,0.008247,-0.000458,0.000458
1788345273408,0.030238,0.024740,-0.010537
1788345273509,-0.038179,-0.023671,0.002443
1788345273609,-0.001222,-0.000000,-0.003818
1788345273710,-0.005498,0.000611,-0.002902
1788345273811,-0.000611,0.000000,0.001833
1788345273912,-0.001222,0.000458,0.002291
1788345274013,0.000305,0.000458,0.003360
1788345274114,0.005650,-0.000000,0.002902
1788345274215,-0.000153,0.000153,-0.001680
1788345274316,0.004734,-0.000000,-0.000153
1788345274416,0.000153,0.000458,0.000764
1788345274517,0.003054,-0.000000,0.001222
1788345274618,0.002749,-0.000153,-0.005345
1788345274719,0.014661,-0.000000,0.000153
1788345274820,0.006414,-0.000153,0.002443
1788345274921,-0.007636,0.001069,0.001069
1788345275022,0.010232,0.006872,-0.003665
1788345275123,0.008094,-0.007330,0.001680
1788345275224,0.010537,0.009010,0.001222
1788345275324,0.013439,0.007789,-0.004276
1788345275425,0.012981,-0.011606,0.001680
1788345275526,-0.003360,0.001222,-0.003971
1788345275627,-0.005803,0.003818,-0.007483
1788345275728,-0.008858,-0.005803,0.002291
1788345275829,-0.025045,0.006567,-0.006720
1788345275930,0.027642,-0.006414,0.009927
1788345276031,-0.000153,0.010843,-0.005498
1788345276132,-0.007330,0.000305,0.000916
1788345276232,-0.006414,0.021838,-0.014355
1788345276333,0.002749,0.003665,-0.000916
1788345276434,-0.002749,0.001222,0.009927
1788345276535,0.002291,-0.010079,0.013897
1788345276636,0.009927,0.017868,0.011912
1788345276737,-0.000153,-0.005345,-0.000916
1788345276838,-0.001985,-0.001069,-0.005498
1788345276939,0.001374,0.014508,-0.006567
1788345277040,-0.003665,-0.001985,0.001680
